report_name,scope,year,value,unit,label
Allianz_2022_report,scope_1,2022,30953,t CO2e,total
Allianz_2022_report,scope_1,2021,28699,t CO2e,total
Allianz_2022_report,scope_1,2020,28714,t CO2e,total
Allianz_2022_report,scope_2_location_based,2022,138339,t CO2e,total
Allianz_2022_report,scope_2_location_based,2021,149599,t CO2e,total
Allianz_2022_report,scope_2_location_based,2020,180826,t CO2e,total
Allianz_2022_report,scope_2_market_based,2022,30490,t CO2e,total
Allianz_2022_report,scope_2_market_based,2021,54689,t CO2e,total
Allianz_2022_report,scope_2_market_based,2020,100722,t CO2e,total
Allianz_2022_report,scope_3,2022,92467,t CO2e,total
Allianz_2022_report,scope_3,2021,55359,t CO2e,total
Allianz_2022_report,scope_3,2020,73916,t CO2e,total
addtech_2022_report,scope_1,2021/2022,2041,tonnes CO₂e,total
addtech_2022_report,scope_1,2020/2021,1910,tonnes CO₂e,total
addtech_2022_report,scope_1,2019/2020,2071,tonnes CO₂e,total
addtech_2022_report,scope_2_location_based,2021/2022,3709,tonnes CO₂e,total
addtech_2022_report,scope_2_location_based,2020/2021,3395,tonnes CO₂e,total
addtech_2022_report,scope_2_location_based,2019/2020,3979,tonnes CO₂e,total
addtech_2022_report,scope_2_market_based,2021/2022,4087,tonnes CO₂e,total
addtech_2022_report,scope_2_market_based,2020/2021,4250,tonnes CO₂e,total
addtech_2022_report,scope_2_market_based,2019/2020,0,tonnes CO₂e,total
addtech_2022_report,scope_3,2021/2022,22961,tonnes CO₂e,total
addtech_2022_report,scope_3,2020/2021,19860,tonnes CO₂e,total
addtech_2022_report,scope_3,2019/2020,23132,tonnes CO₂e,total
fujifilm_2022_report,scope_1,FY2017,687,kt CO2e,total
fujifilm_2022_report,scope_1,FY2018,672,kt CO2e,total
fujifilm_2022_report,scope_1,FY2019,633,kt CO2e,total
fujifilm_2022_report,scope_1,FY2020,603,kt CO2e,total
fujifilm_2022_report,scope_1,FY2021,633,kt CO2e,total
fujifilm_2022_report,scope_2_location_based,FY2017,593,kt CO2e,total
fujifilm_2022_report,scope_2_location_based,FY2018,576,kt CO2e,total
fujifilm_2022_report,scope_2_location_based,FY2019,514,kt CO2e,total
fujifilm_2022_report,scope_2_location_based,FY2020,475,kt CO2e,total
fujifilm_2022_report,scope_2_location_based,FY2021,494,kt CO2e,total
fujifilm_2022_report,scope_2_market_based,FY2017,531,kt CO2e,total
fujifilm_2022_report,scope_2_market_based,FY2018,510,kt CO2e,total
fujifilm_2022_report,scope_2_market_based,FY2019,451,kt CO2e,total
fujifilm_2022_report,scope_2_market_based,FY2020,409,kt CO2e,total
fujifilm_2022_report,scope_2_market_based,FY2021,420,kt CO2e,total
fujifilm_2022_report,scope_3,FY2021,3473,kt CO2e,total
jetblue airways corp_2019_report,scope_1,2019,8730756,tCO₂e,total
jetblue airways corp_2019_report,scope_2_location_based,2019,25944,tCO₂e,total
jetblue airways corp_2019_report,scope_3,2019,1772985,tCO₂e,total
sato oyj_2022_report,scope_1,2022,20,t CO2‑e,total
sato oyj_2022_report,scope_2_location_based,2022,40393,t CO2‑e,total
sato oyj_2022_report,scope_2_market_based,2022,37920,t CO2‑e,total
sato oyj_2022_report,scope_3,2022,49,t CO2‑e,total
