report_name,scope,year,value,unit,label
Allianz_2022_report,scope_1,2019,42.0,ktCO2eq,Scope 1
Allianz_2022_report,scope_1,2020,28714.0,t CO2e,Direct GHG emissions
Allianz_2022_report,scope_1,2020,29.0,ktCO2eq,Scope 1
Allianz_2022_report,scope_1,2021,28699.0,t CO2e,Direct GHG emissions
Allianz_2022_report,scope_1,2021,29.0,ktCO2eq,Scope 1
Allianz_2022_report,scope_1,2022,30953.0,t CO2e,Direct GHG emissions
Allianz_2022_report,scope_1,2022,31.0,ktCO2eq,Scope 1
Allianz_2022_report,scope_2_market_based,2019,143.0,ktCO2eq,Scope 2 – market based
Allianz_2022_report,scope_2_market_based,2020,100722.0,t CO2e,Indirect GHG emissions (market based)
Allianz_2022_report,scope_2_market_based,2020,101.0,ktCO2eq,Scope 2 – market based
Allianz_2022_report,scope_2_market_based,2021,54689.0,t CO2e,Indirect GHG emissions (market based)
Allianz_2022_report,scope_2_market_based,2021,55.0,ktCO2eq,Scope 2 – market based
Allianz_2022_report,scope_2_market_based,2022,30490.0,t CO2e,Indirect GHG emissions (market based)
Allianz_2022_report,scope_2_market_based,2022,92.0,ktCO2eq,Scope 2 – market based
Allianz_2022_report,scope_2_location_based,2020,180826.0,t CO2e,Indirect GHG emissions (location based)
Allianz_2022_report,scope_2_location_based,2021,149599.0,t CO2e,Indirect GHG emissions (location based)
Allianz_2022_report,scope_2_location_based,2022,138339.0,t CO2e,Indirect GHG emissions (location based)
Allianz_2022_report,scope_3,2019,334.0,ktCO2eq,Scope 3
Allianz_2022_report,scope_3,2020,73916.0,t CO2e,Other indirect GHG emissions
Allianz_2022_report,scope_3,2020,203.0,ktCO2eq,Scope 3
Allianz_2022_report,scope_3,2021,55359.0,t CO2e,Other indirect GHG emissions
Allianz_2022_report,scope_3,2021,139.0,ktCO2eq,Scope 3
Allianz_2022_report,scope_3,2021,19.1,mn t CO2e,Total portfolio carbon footprint
Allianz_2022_report,scope_3,2022,92467.0,t CO2e,Other indirect GHG emissions
Allianz_2022_report,scope_3,2022,154.0,ktCO2eq,Scope 3
Allianz_2022_report,scope_3,2022,46.3,mn t CO2e,Total portfolio carbon footprint
Fresenius SE_2019_report,scope_1,2019,517.0,tCO2 equivalents in thousands,Total
Fresenius SE_2019_report,scope_1,2018,521.0,tCO2 equivalents in thousands,Total
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_1,2014,8297.0,metric tons CO2e,Scope 1
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_1,2015,9045.0,metric tons CO2e,Scope 1
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_1,2016,24672.0,metric tons CO2e,Scope 1
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_1,2017,26834.0,metric tons CO2e,Scope 1
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_1,2018,31737.0,metric tons CO2e,Scope 1
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_1,2019,38240.0,metric tons CO2e,Scope 1
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_1,2020,32097.0,metric tons CO2e,Scope 1
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_2_market_based,2014,37114.0,metric tons CO2e,Scope 2 (market-based)
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_2_market_based,2015,50828.0,metric tons CO2e,Scope 2 (market-based)
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_2_market_based,2016,213701.0,metric tons CO2e,Scope 2 (market-based)
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_2_market_based,2017,219375.0,metric tons CO2e,Scope 2 (market-based)
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_2_market_based,2018,219385.0,metric tons CO2e,Scope 2 (market-based)
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_2_market_based,2019,123106.0,metric tons CO2e,Scope 2 (market-based)
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_2_market_based,2020,134333.0,metric tons CO2e,Scope 2 (market-based)
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_2_location_based,2014,39252.0,metric tons CO2e,Scope 2 (location-based)
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_2_location_based,2015,50828.0,metric tons CO2e,Scope 2 (location-based)
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_2_location_based,2016,216737.0,metric tons CO2e,Scope 2 (location-based)
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_2_location_based,2017,219851.0,metric tons CO2e,Scope 2 (location-based)
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_2_location_based,2018,229073.0,metric tons CO2e,Scope 2 (location-based)
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_2_location_based,2019,144268.0,metric tons CO2e,Scope 2 (location-based)
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_2_location_based,2020,139608.0,metric tons CO2e,Scope 2 (location-based)
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_3,2014,28499.0,metric tons CO2e,Scope 3
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_3,2015,33242.0,metric tons CO2e,Scope 3
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_3,2016,47190.0,metric tons CO2e,Scope 3
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_3,2017,39356.0,metric tons CO2e,Scope 3
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_3,2018,37891.0,metric tons CO2e,Scope 3
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_3,2019,819682.0,metric tons CO2e,Scope 3
ViacomCBS_ESG Report_2020-2021_vFINAL,scope_3,2020,6897654.0,metric tons CO2e,Scope 3
acuity brands inc_2022_report,scope_1,2022,34327.0,MT CO2e,Total Scope 1
acuity brands inc_2022_report,scope_2_market_based,2022,42234.0,MT CO2e,Total Scope 2 (Market-based)
acuity brands inc_2022_report,scope_2_location_based,2022,46637.0,MT CO2e,Total Scope 2 (Location-based)
acuity brands inc_2022_report,scope_3,2022,35119419.0,MT CO2e,Total Scope 3
addtech_2022_report,scope_1,2021/2022,2041.0,tonnes CO2e,Total Scope 1 emissions
addtech_2022_report,scope_1,2020/2021,1910.0,tonnes CO2e,Total Scope 1 emissions
addtech_2022_report,scope_1,2019/2020,2071.0,tonnes CO2e,Total Scope 1 emissions
addtech_2022_report,scope_2_market_based,2021/2022,4087.0,tonnes CO2e,Total Scope 2 market-based emissions
addtech_2022_report,scope_2_market_based,2020/2021,4250.0,tonnes CO2e,Total Scope 2 market-based emissions
addtech_2022_report,scope_2_location_based,2021/2022,3709.0,tonnes CO2e,Total Scope 2 location-based emissions
