report_name,scope,year,value,unit,label
Allianz_2022_report,scope_1,2019,149.0,ktCO2eq,direct
Allianz_2022_report,scope_1,2020,28714.0,t CO2e,direct
Allianz_2022_report,scope_1,2020,74.0,ktCO2eq,direct
Allianz_2022_report,scope_1,2021,28699.0,t CO2e,direct
Allianz_2022_report,scope_1,2021,55.0,ktCO2eq,direct
Allianz_2022_report,scope_1,2022,30953.0,t CO2e,direct
Allianz_2022_report,scope_1,2022,92.0,ktCO2eq,direct
Allianz_2022_report,scope_2_market_based,2019,143.0,ktCO2eq,market_based
Allianz_2022_report,scope_2_market_based,2020,100722.0,t CO2e,market_based
Allianz_2022_report,scope_2_market_based,2020,101.0,ktCO2eq,market_based
Allianz_2022_report,scope_2_market_based,2021,54689.0,t CO2e,market_based
Allianz_2022_report,scope_2_market_based,2021,55.0,ktCO2eq,market_based
Allianz_2022_report,scope_2_market_based,2022,30490.0,t CO2e,market_based
Allianz_2022_report,scope_2_market_based,2022,30.0,ktCO2eq,market_based
Allianz_2022_report,scope_2_location_based,2020,180826.0,t CO2e,location_based
Allianz_2022_report,scope_2_location_based,2021,149599.0,t CO2e,location_based
Allianz_2022_report,scope_2_location_based,2022,138339.0,t CO2e,location_based
Allianz_2022_report,scope_3,2019,42.0,ktCO2eq,indirect
Allianz_2022_report,scope_3,2019,24.9,mn tCO2eq,unspecified/total
Allianz_2022_report,scope_3,2019,3.7,mn tCO2eq,unspecified/listed_equities
Allianz_2022_report,scope_3,2019,21.2,mn tCO2eq,unspecified/corporate_bonds
Allianz_2022_report,scope_3,2019,0.33,mn tCO2eq,unspecified/direct_real_estate_and_JVs
Allianz_2022_report,scope_3,2019,0.3,mn tCO2eq,unspecified/direct_infrastructure_equity
Allianz_2022_report,scope_3,2020,73916.0,t CO2e,indirect
Allianz_2022_report,scope_3,2020,56316.0,t CO2e,total/business_travel
Allianz_2022_report,scope_3,2020,0.4,t CO2e/empl,unspecified/per_employee
Allianz_2022_report,scope_3,2020,22.2,mn tCO2eq,unspecified/total
Allianz_2022_report,scope_3,2020,2.2,mn tCO2eq,unspecified/listed_equities
Allianz_2022_report,scope_3,2020,20.0,mn tCO2eq,unspecified/corporate_bonds
Allianz_2022_report,scope_3,2020,0.2,mn tCO2eq,unspecified/direct_real_estate_and_JVs
Allianz_2022_report,scope_3,2020,29.0,ktCO2eq,indirect
Allianz_2022_report,scope_3,2021,55359.0,t CO2e,indirect
Allianz_2022_report,scope_3,2021,39570.0,t CO2e,total/business_travel
Allianz_2022_report,scope_3,2021,0.3,t CO2e/empl,unspecified/per_employee
Allianz_2022_report,scope_3,2021,18.7,mn tCO2eq,unspecified/total
Allianz_2022_report,scope_3,2021,2.3,mn tCO2eq,unspecified/listed_equities
Allianz_2022_report,scope_3,2021,16.4,mn tCO2eq,unspecified/corporate_bonds
Allianz_2022_report,scope_3,2021,0.14,mn tCO2eq,unspecified/direct_real_estate_and_JVs
Allianz_2022_report,scope_3,2021,29.0,ktCO2eq,indirect
Allianz_2022_report,scope_3,2021,19.1,mn t CO2e,total/absolute
Allianz_2022_report,scope_3,2021,77.7,t CO2e/€ mn invested,total/relative
Allianz_2022_report,scope_3,2021,16.4,mn t CO2e,unspecified/absolute
Allianz_2022_report,scope_3,2021,83.2,t CO2e/€ mn invested,unspecified/relative
Allianz_2022_report,scope_3,2021,2.3,mn t CO2e,unspecified/absolute
